user_id	Q1	Q2	Q3	Q4	Q5	Q6	Q7	Q8	Q9	Q10	Q11	Q12	Q13	Q14	Q15
1716	4	0	4	2	0	3	1	3	5	3	3	3	2	5	3
1717	4	1	3	1	1	2	4	2	1	2	4	4	1	3	3
1718	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1719	1	3	3	3	3	4	3	4	3	2	3	3	4	2	3
1720	4	1	4	4	4	2	1	4	1	4	4	4	3	3	4
1721	3	1	5	5	0	0	5	0	1	3	5	5	1	5	1
1722	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4
1723	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1724	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1725	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1726	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1727	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1728	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3
1729	0	0	1	1	0	1	0	1	0	1	1	1	1	1	1
1730	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1731	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1732	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1733	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1734	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4
1735	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1736	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1737	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1738	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1739	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1740	0	1	0	0	0	0	1	1	0	0	1	1	0	1	0
1741	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1742	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1743	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1744	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1745	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1746	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3
1747	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4
1748	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1749	3	2	3	3	2	3	3	3	3	3	3	3	3	3	3
1750	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1751	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1752	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1753	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1754	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1755	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1
1756	4	4	4	3	4	4	4	3	4	4	4	4	4	4	4
1757	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1758	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1759	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1760	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1761	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1762	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1763	0	1	0	1	0	1	1	0	1	1	0	1	1	0	1
1764	4	4	4	3	4	4	4	3	4	2	4	4	4	4	4
1765	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1766	4	2	4	3	0	5	3	4	3	5	0	0	5	2	3
1767	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1768	4	0	5	5	0	2	3	3	5	3	2	0	5	3	3
1769	2	2	4	3	5	3	3	3	3	5	3	3	3	1	3
1770	3	2	3	3	2	3	2	3	3	3	3	3	3	3	3
1771	5	0	5	5	0	3	0	3	5	5	0	0	5	5	3
1772	5	2	5	5	3	4	0	4	4	5	1	1	5	5	5
1773	0	3	2	3	5	2	3	3	5	4	5	2	5	3	4
1774	4	3	3	1	3	2	3	4	3	2	5	3	3	2	3
1775	5	2	3	0	0	3	3	3	3	2	3	3	5	5	5
1776	3	1	3	3	0	4	2	3	3	3	3	3	3	4	4
1777	4	2	5	5	3	5	5	5	3	5	3	3	5	4	5
1778	4	1	2	3	1	1	2	3	3	2	3	3	3	4	2
1779	2	3	3	5	2	5	2	3	1	3	2	3	3	3	3
1780	1	5	3	4	5	5	5	3	1	3	5	5	3	3	5
1781	5	1	3	3	3	3	2	2	2	2	4	2	3	3	3
1782	4	2	2	3	2	2	1	3	3	2	2	1	2	3	4
1783	4	2	2	3	4	2	1	2	4	1	2	1	4	2	2
1784	3	2	3	3	2	3	2	2	2	3	2	1	2	3	5
1785	4	2	4	4	2	4	4	4	2	4	2	2	4	4	4
1786	5	1	3	3	2	3	4	5	5	3	4	4	5	5	4
1787	1	1	4	4	4	4	3	3	1	1	1	1	1	1	1
1788	4	2	3	4	2	3	3	3	3	3	3	3	4	3	3
1789	1	5	5	5	4	2	4	1	1	5	5	4	1	1	4
1790	5	0	4	4	0	4	0	4	5	0	0	0	5	5	5
1791	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1792	4	4	2	2	4	4	2	4	2	0	2	4	4	2	5
1793	2	5	3	3	5	4	3	3	2	2	4	4	2	0	4
1794	4	2	3	5	2	3	3	3	3	3	2	2	5	5	3
1795	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1796	2	0	2	2	0	2	4	2	4	1	4	4	5	5	2
1797	3	0	5	3	0	5	1	3	2	3	0	0	3	5	5
1798	4	4	3	3	3	5	3	3	3	2	1	2	3	3	5
1799	4	3	2	2	3	2	3	2	4	2	3	3	3	2	2
1800	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3
1801	4	3	3	3	3	3	3	3	4	2	2	3	3	3	3
1802	3	3	3	3	3	3	2	3	2	3	2	2	2	2	4
1803	4	5	0	0	5	0	0	5	4	0	4	5	5	5	5
1804	3	4	4	4	3	2	3	2	3	4	3	3	2	3	4
1805	3	3	2	2	4	3	2	2	3	2	2	3	3	2	2
1806	4	4	3	2	2	3	1	3	4	2	0	0	4	5	3
1807	4	4	4	3	3	3	2	2	2	3	3	3	2	2	2
1808	4	1	5	3	2	4	2	2	3	3	3	2	2	3	4
1809	4	3	3	3	3	3	3	4	4	3	3	3	2	3	3
1810	4	3	3	3	4	3	3	2	4	3	4	3	4	3	3
1811	4	5	4	4	5	4	4	5	4	4	4	4	4	4	4
1812	2	1	3	3	3	4	3	2	4	3	4	2	5	5	4
1813	1	2	2	2	2	2	2	3	3	2	2	2	3	3	2
1814	4	0	5	5	5	5	5	5	5	5	5	5	5	5	5
1815	4	0	3	3	0	1	3	4	4	2	1	0	4	0	4
1816	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2
1817	2	1	4	4	3	4	3	2	2	3	1	3	2	2	3
1818	2	5	1	5	5	0	5	0	5	1	5	5	3	3	3
1819	3	4	3	2	2	3	3	2	1	3	2	2	1	2	4
1820	5	3	3	4	3	3	3	1	4	3	3	2	1	2	4
1821	1	2	3	2	4	0	4	1	4	3	4	5	2	3	3
1822	4	0	3	5	1	4	0	3	2	2	0	3	3	4	1
1823	3	2	3	3	2	5	3	3	2	3	5	3	2	3	3
1824	4	1	2	4	5	4	5	4	3	1	5	5	1	3	5
1825	4	5	0	0	5	0	1	2	3	1	1	2	4	0	0
1826	4	4	4	4	4	5	4	5	4	5	1	1	4	4	5
1827	4	4	4	4	3	3	4	4	4	4	4	4	4	4	4
1828	3	0	0	0	0	2	0	0	1	0	1	1	1	0	1
1829	4	5	0	5	5	2	5	3	0	0	5	5	4	5	4
1830	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1831	3	3	3	3	4	4	1	2	3	4	0	0	4	4	3
1832	3	2	3	2	2	4	3	4	3	3	1	2	3	4	4
1833	4	2	5	5	1	1	3	1	3	5	3	1	4	4	3
1834	4	3	3	2	5	3	3	3	3	3	3	3	3	1	3
1835	3	1	4	3	3	3	3	3	3	3	3	3	3	3	3
1836	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1837	3	2	3	3	5	3	2	2	2	2	3	2	2	3	2
1838	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
1839	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3
1840	1	4	2	2	4	2	2	2	3	2	4	3	2	2	2
1841	2	1	3	0	1	1	3	1	1	3	3	3	3	3	3
1842	5	0	2	5	0	2	5	2	3	3	5	5	4	5	3
1843	5	5	3	5	4	3	5	4	3	5	5	3	5	3	5
1844	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1845	3	2	3	2	3	3	2	3	3	2	2	2	3	2	3
1846	4	5	0	1	5	2	3	2	3	0	5	3	4	0	2
1847	4	5	4	0	5	0	3	1	5	4	3	3	1	2	3
1848	4	2	4	2	2	2	2	4	4	2	2	4	2	3	3
1849	5	1	5	5	2	5	2	5	5	3	2	1	5	5	5
1850	4	4	4	4	4	1	3	1	4	4	4	3	4	1	1
1851	4	2	2	2	5	3	2	3	0	2	2	2	2	2	2
1852	4	2	2	4	2	4	4	4	4	4	3	4	4	1	4
1853	4	0	2	2	4	2	3	3	2	2	3	2	4	4	4
1854	4	3	4	4	3	5	0	5	4	3	0	0	4	4	5
1855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1856	2	2	3	3	2	2	2	3	3	3	3	1	3	4	2
1857	2	2	2	0	5	2	2	2	4	2	2	2	4	2	3
1858	4	4	1	3	2	5	3	2	1	1	4	4	4	1	4
1859	4	3	4	3	4	4	3	4	4	3	1	1	4	4	5
1860	3	3	1	1	3	3	3	1	3	1	5	3	3	2	3
1861	3	4	2	2	4	2	2	2	3	2	3	3	3	1	2
1862	0	5	3	0	5	5	2	3	3	1	2	4	3	1	4
1863	0	0	0	0	2	0	4	4	1	3	3	3	3	1	5
1864	4	2	2	3	5	2	0	3	4	2	0	0	2	0	5
1865	4	4	4	2	4	5	3	4	4	3	3	3	4	3	4
1866	4	3	3	3	3	3	2	3	3	3	2	2	3	2	3
1867	4	2	2	4	2	1	3	2	4	3	2	2	4	2	3
1868	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1869	5	1	4	4	5	4	0	2	5	0	5	4	5	5	5
1870	0	2	4	5	1	2	4	5	2	5	0	3	1	5	5
1871	3	3	0	0	4	2	0	2	3	0	2	2	3	0	3
1872	3	4	2	3	3	2	0	1	3	2	2	3	4	3	2
1873	3	3	2	2	3	3	0	2	3	2	2	2	3	2	2
1874	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1875	2	0	3	3	2	5	3	2	2	5	0	0	2	1	5
1876	4	1	3	3	3	2	1	3	3	2	2	2	4	4	4
1877	4	1	1	2	5	2	0	1	5	1	1	1	1	1	1
1878	5	1	5	4	4	5	3	4	4	2	1	1	5	5	5
1879	3	3	3	0	5	0	3	3	3	0	3	3	3	5	3
1880	1	2	3	1	2	1	1	3	2	2	4	1	5	1	1
1881	4	4	4	4	4	5	5	3	3	4	4	5	4	2	5
1882	4	3	0	0	3	0	0	3	3	0	3	0	3	0	2
1883	5	2	5	3	2	3	1	3	2	2	1	3	3	5	3
1884	5	5	5	5	3	5	5	3	5	5	5	5	5	2	4
1885	4	3	5	5	3	5	5	5	1	5	3	3	4	5	5
1886	4	3	4	3	0	1	0	3	4	2	5	5	4	1	4
1887	2	3	3	3	2	4	4	3	3	2	3	3	3	2	4
1888	3	1	3	3	3	1	3	3	3	3	3	3	3	3	3
1889	4	3	4	3	3	4	4	3	3	3	3	4	4	2	4
1890	3	4	3	3	4	4	4	3	3	3	4	4	2	1	3
1891	3	2	3	2	2	3	2	2	1	2	3	2	3	5	3
1892	2	2	1	0	3	3	3	3	5	0	2	2	2	3	3
1893	4	3	1	4	4	4	3	3	4	3	0	3	2	2	4
1894	4	2	2	2	3	1	0	2	0	0	3	3	4	3	2
1895	5	5	5	5	5	5	2	5	5	5	3	3	5	3	5
1896	3	1	1	1	5	3	3	3	3	1	3	1	1	1	3
1897	4	0	5	4	0	4	4	4	3	4	3	3	4	5	5
1898	4	3	1	1	2	5	0	0	4	1	1	0	4	4	0
1899	5	3	0	0	2	5	5	5	3	0	5	5	5	3	3
1900	3	2	4	5	2	0	0	0	5	5	5	3	5	5	5
1901	4	2	5	3	0	5	0	5	3	3	0	0	5	5	5
1902	3	4	2	0	4	3	2	3	3	4	4	4	3	3	5
1903	4	4	2	2	5	4	0	4	3	1	3	3	5	3	5
1904	4	2	3	3	3	5	3	3	5	0	3	3	5	2	3
1905	4	2	2	5	4	3	0	4	0	2	0	4	3	3	5
1906	4	4	2	2	2	4	5	3	4	2	5	5	4	4	2
1907	4	4	4	4	4	2	2	5	4	4	4	4	4	4	4
1908	4	1	3	2	2	3	1	4	4	2	3	1	3	4	4
1909	5	3	5	3	3	5	3	5	3	3	5	5	3	3	5
1910	5	1	5	5	1	5	1	5	5	5	1	1	5	5	5
1911	5	1	5	5	1	5	1	5	5	5	1	1	5	5	5
1912	3	4	1	2	5	4	4	2	3	0	5	3	3	1	3
1913	5	3	4	3	3	3	3	2	2	3	5	5	3	1	3
1914	4	2	3	2	2	4	3	3	2	2	3	2	3	3	4
1915	5	1	5	5	1	5	1	5	5	5	1	1	5	5	5
1916	3	3	2	1	3	3	3	3	3	2	3	3	3	2	3
1917	4	3	3	3	1	2	4	3	4	3	2	2	4	4	3
1918	5	1	5	5	1	5	1	5	5	5	1	1	5	5	5
1919	4	1	4	1	3	3	3	4	3	1	1	1	1	4	3
1920	5	1	4	1	2	4	2	4	3	3	3	0	4	4	5
1921	4	3	3	2	1	5	3	4	1	2	5	5	4	5	1
1922	5	1	2	2	1	4	1	4	2	3	2	1	4	3	3
1923	0	1	1	0	0	0	1	5	5	2	5	0	5	5	4
1924	4	4	4	5	5	5	2	5	5	5	1	1	5	5	5
1925	4	3	5	5	2	5	3	5	4	2	1	0	5	3	5
1926	3	2	3	2	2	4	0	5	3	3	3	2	3	3	3
1927	4	2	4	4	3	4	3	2	3	2	3	2	3	4	2
1928	4	2	4	5	2	4	3	4	4	4	1	3	4	4	4
1929	5	3	3	3	1	5	0	4	5	3	3	2	5	2	5
1930	4	4	5	5	5	5	5	5	3	5	5	5	4	4	5
1931	4	3	3	3	3	5	3	3	1	3	2	3	2	3	3
1932	4	3	2	2	3	4	1	3	5	1	1	3	4	3	3
1933	5	2	2	3	1	3	3	4	3	3	2	2	4	3	4
1934	4	1	3	1	2	2	2	1	3	3	2	2	3	4	2
1935	4	1	4	3	0	0	3	3	3	2	2	2	4	4	2
1936	5	0	5	5	0	5	2	3	3	5	1	1	4	5	5
1937	4	3	2	1	3	3	4	3	3	2	4	3	4	3	3
1938	2	3	3	2	3	2	2	0	2	1	4	3	2	3	2
1939	3	3	4	4	2	3	2	2	3	3	3	3	3	5	3
1940	2	5	3	3	5	2	3	2	2	2	5	3	0	2	2
1941	5	3	3	0	1	3	3	3	3	2	2	2	5	3	2
1942	2	0	1	0	1	4	3	0	4	0	5	3	3	4	5
1943	5	5	0	0	5	3	0	3	5	0	3	0	5	0	3
1944	4	4	1	1	4	1	4	1	1	1	4	4	4	1	1
1945	4	2	3	1	1	4	1	4	5	3	1	1	5	5	2
1946	4	0	5	0	0	5	3	5	3	4	0	0	5	5	5
1947	2	3	3	3	3	1	2	0	3	2	4	3	3	2	0
1948	4	4	1	1	5	4	1	4	5	1	1	1	4	1	5
1949	2	3	3	2	3	4	3	3	2	2	2	2	2	2	3
1950	4	3	3	2	3	4	4	4	4	2	1	4	4	4	4
1951	5	1	5	5	1	5	1	5	5	5	1	1	5	5	5
1952	5	1	5	5	1	5	1	5	5	5	1	1	5	5	5
1953	5	1	5	5	1	5	1	5	5	5	1	1	5	5	5
1954	5	1	5	5	1	5	1	5	5	5	1	1	5	5	5
1955	1	3	1	1	3	2	1	3	3	2	3	0	3	2	3
1956	4	2	3	2	2	3	0	3	5	5	0	0	5	5	3
1957	5	0	5	5	0	5	0	5	5	5	0	0	5	5	5
1958	3	3	3	3	3	5	5	5	5	5	5	1	3	3	3
1959	4	0	5	5	0	3	4	4	5	4	0	1	5	0	3
1960	3	3	2	2	3	3	3	2	3	2	3	3	3	2	2
1961	1	3	4	5	2	3	2	3	4	4	3	3	4	2	4
1962	4	1	4	4	2	4	0	4	5	4	0	0	5	4	4
1963	4	2	2	2	4	4	4	4	4	2	2	2	4	4	4
1964	1	1	2	2	1	3	2	3	2	2	3	3	3	3	3
1965	2	0	2	1	0	1	4	2	1	1	0	3	1	5	1
1966	3	3	0	0	3	3	3	2	3	2	3	3	3	2	3
1967	3	3	2	4	3	3	4	2	2	2	3	3	3	3	3
1968	3	4	2	3	4	3	4	3	3	2	4	4	3	3	4
1969	5	0	5	3	1	2	3	5	3	3	5	2	5	5	5
1970	2	3	2	3	3	3	3	3	3	2	3	3	2	2	3
1971	5	2	2	0	5	0	2	2	1	0	3	3	4	3	2
1972	0	3	4	4	4	3	2	4	0	3	3	3	2	2	3
1973	4	3	4	4	5	4	4	5	3	3	5	5	3	2	3
1974	3	3	3	3	5	5	3	3	3	2	5	3	5	2	3
1975	3	3	2	2	3	4	3	4	4	3	3	3	3	3	3
1976	5	0	3	3	3	3	3	3	3	3	3	3	3	5	3
1977	3	2	5	5	2	2	3	3	3	5	2	4	1	3	3
1978	5	5	2	2	5	4	2	4	5	0	3	3	5	0	4
1979	1	2	3	3	5	5	0	2	0	5	3	3	0	1	5
1980	5	0	3	3	1	5	3	3	5	4	0	0	3	5	5
1981	1	4	5	5	1	4	0	4	1	5	1	0	1	4	4
1982	3	0	4	5	5	4	4	3	4	4	5	5	4	0	4
1983	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1984	3	1	3	5	2	3	5	3	3	3	3	3	2	3	3
1985	1	1	4	1	0	5	2	4	2	4	2	2	2	3	3
1986	1	3	3	3	3	5	3	3	2	3	3	3	5	3	3
1987	0	1	3	3	2	2	4	1	2	1	3	3	3	3	3
1988	5	1	1	2	2	4	3	3	3	1	3	3	5	5	5
1989	4	3	3	3	5	5	4	3	1	3	4	4	2	2	4
1990	5	3	5	5	3	1	2	1	5	5	1	1	5	5	1
1991	3	3	2	2	3	2	3	2	2	3	3	3	3	3	3
1992	4	3	1	1	4	3	1	3	4	2	1	1	4	2	4
1993	5	5	4	0	5	5	5	3	5	0	5	5	5	0	5
1994	4	2	3	3	2	2	1	2	3	2	3	2	3	3	2
1995	4	2	3	1	4	4	1	1	4	3	1	2	4	2	2
1996	4	2	3	0	4	3	5	3	3	1	3	2	4	3	3
1997	4	4	3	4	4	2	4	2	4	2	1	4	4	2	2
1998	4	4	1	3	3	5	3	4	4	3	3	1	4	2	3
1999	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2000	5	2	0	4	2	5	5	4	4	2	3	3	5	2	4
2001	0	2	3	3	1	2	3	3	0	0	3	0	4	4	2
2002	5	3	4	3	5	5	4	5	3	4	3	3	4	2	5
2003	4	3	3	3	3	3	1	3	3	3	1	1	4	3	3
2004	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
2005	4	2	3	3	1	1	3	3	4	2	0	3	3	0	4
2006	5	1	4	3	3	3	2	4	4	3	3	3	4	5	4
2007	4	1	3	3	1	4	1	4	3	3	2	2	4	4	4
2008	4	0	5	5	2	5	3	5	5	4	0	0	3	5	5
2009	4	4	2	3	3	3	2	3	3	2	3	3	3	3	4
2010	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
2011	4	3	4	3	3	4	3	3	3	3	2	2	3	2	2
2012	4	2	4	2	2	4	3	3	3	3	3	2	3	2	3
2013	5	3	5	5	4	5	3	4	3	3	1	2	4	2	4
2014	4	3	4	4	3	3	1	5	4	4	1	1	3	3	4
2015	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3
2016	3	1	0	1	5	3	3	1	3	1	5	3	3	0	3
2017	4	2	5	4	2	1	4	4	2	4	2	2	2	0	2
2018	3	2	0	2	2	2	2	2	2	3	3	3	3	3	3
2019	3	4	1	1	4	3	2	3	4	4	4	3	1	1	4
2020	5	5	4	5	5	2	0	4	2	5	0	0	3	5	4
2021	1	1	1	0	1	1	3	3	1	0	3	3	3	3	1
2022	3	3	2	3	3	3	3	3	2	2	2	2	2	2	3
2023	3	3	3	2	4	3	4	3	3	2	4	4	3	1	2
2024	4	3	2	2	1	1	5	0	2	0	5	5	2	3	0
2025	4	4	4	2	4	4	4	4	4	4	4	4	4	4	4
2026	5	5	3	3	3	3	3	3	5	3	3	4	3	3	2
2027	4	1	4	3	1	4	3	4	3	2	4	5	1	4	4
2028	4	2	3	3	2	4	3	2	3	3	2	3	4	4	3
2029	4	1	4	4	1	3	3	2	3	5	2	3	4	5	5
2030	2	4	4	4	4	4	5	4	4	2	4	4	4	2	2
2031	2	3	2	1	1	3	3	5	5	3	4	5	2	3	3
2032	3	1	2	1	2	5	3	4	4	2	1	1	4	2	2
2033	4	2	3	3	3	3	1	3	0	3	2	0	1	4	4
2034	4	1	3	3	2	3	2	2	3	2	3	1	4	4	4
2035	3	2	2	2	3	4	2	1	3	5	2	1	4	2	1
2036	5	5	5	5	0	3	3	3	5	4	5	4	5	5	5
2037	4	0	4	4	2	4	4	4	4	3	1	3	3	3	3
2038	2	2	2	2	2	2	4	2	2	2	2	2	2	3	2
2039	2	3	4	5	3	3	3	2	2	3	3	2	3	3	4
2040	5	3	3	4	4	5	1	2	5	2	0	0	5	1	5
2041	4	1	4	4	0	2	4	4	4	4	2	3	4	3	4
2042	4	2	3	3	3	3	4	4	4	2	3	1	3	3	4
2043	3	3	1	5	5	5	5	3	3	1	5	5	1	3	3
2044	3	3	2	2	3	3	3	2	2	2	3	3	2	2	2
2045	5	3	3	5	4	2	3	2	4	4	4	4	3	1	4
2046	4	4	3	3	3	5	1	3	3	3	1	0	4	1	4
2047	5	1	5	5	3	3	5	3	5	5	5	3	5	1	5
2048	4	1	4	4	4	1	5	2	4	3	5	3	3	4	3
2049	5	1	5	3	1	3	0	5	5	5	2	2	3	5	5
2050	3	0	4	3	0	5	3	3	5	2	5	5	5	3	4
2051	2	3	2	2	4	5	5	3	3	2	5	5	2	4	4
2052	4	3	4	3	3	2	1	1	3	1	1	2	3	0	1
2053	4	1	3	3	1	2	3	3	3	3	3	3	3	5	3
2054	4	2	5	5	2	2	3	3	3	3	2	3	4	2	3
2055	4	1	2	2	3	2	3	2	4	2	1	1	4	3	3
2056	4	3	3	4	4	4	3	3	4	3	3	3	3	2	5
2057	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
2058	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
2059	5	0	3	5	2	3	3	3	3	3	3	3	3	3	3
2060	4	2	4	3	2	3	0	2	4	1	0	1	4	3	3
2061	2	3	1	2	3	3	3	4	3	2	3	3	2	3	2
2062	3	2	2	2	2	2	3	2	3	2	3	3	3	3	2
2063	5	5	0	0	5	0	5	2	5	0	5	5	5	0	5
2064	4	3	3	3	5	5	4	3	3	2	4	4	2	3	3
2065	3	1	3	3	2	1	3	2	4	1	3	3	4	3	2
2066	4	3	2	2	2	4	1	3	4	2	2	2	4	3	3
2067	4	0	2	2	2	5	0	2	2	2	0	0	2	4	4
2068	4	5	0	3	5	3	2	2	5	3	2	3	4	1	2
2069	4	3	2	4	2	4	4	2	4	2	4	4	4	4	2
2070	0	0	0	3	4	5	2	4	4	4	4	4	5	5	5
2071	5	0	5	0	0	5	0	5	5	5	0	0	5	3	5
2072	3	3	3	2	2	4	2	1	3	0	0	1	2	0	1
2073	4	4	2	2	4	3	4	2	4	2	4	4	4	2	2
2074	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2
2075	3	4	2	2	0	5	3	3	3	2	3	3	3	1	4
2076	3	4	3	3	4	3	4	2	3	3	4	4	4	2	2
2077	0	4	0	2	2	5	5	1	1	0	2	2	2	4	2
2078	4	1	3	3	2	4	1	4	1	3	1	1	4	3	4
2079	4	1	4	1	1	3	3	2	3	2	4	3	4	5	4
2080	4	1	1	4	1	4	2	4	4	3	2	4	4	3	4
2081	4	2	3	3	5	3	1	3	3	0	0	0	3	5	4
2082	4	3	1	1	1	2	3	3	3	2	3	3	2	3	2
2083	0	0	2	0	2	3	2	2	3	4	0	0	4	2	4
2084	3	1	4	4	2	4	2	3	2	3	2	2	3	3	4
2085	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
2086	3	2	3	4	2	3	1	4	4	3	2	3	5	4	4
2087	3	3	1	0	2	4	5	4	2	1	5	5	3	3	5
2088	4	4	2	2	4	5	2	5	5	3	3	3	5	4	5
2089	3	2	4	3	3	4	4	3	4	3	2	2	3	3	4
2090	3	2	3	2	5	4	2	3	2	2	3	3	4	2	3
2091	1	2	4	2	1	5	2	5	3	3	1	0	3	3	5
2092	4	3	3	3	3	4	2	4	5	3	2	2	5	3	5
2093	4	1	4	4	4	4	2	4	4	4	3	2	4	3	4
2094	5	2	4	4	2	4	1	4	4	3	2	2	5	5	4
2095	1	3	1	1	4	2	3	2	5	5	4	3	2	2	2
2096	0	2	3	3	1	5	2	3	2	2	2	0	4	5	1
2097	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
2098	4	0	4	4	2	5	3	4	4	4	1	1	4	4	4
2099	4	4	2	0	4	4	4	4	4	2	4	4	4	2	4
2100	3	4	1	1	5	2	3	2	3	1	3	3	3	1	3
2101	3	3	3	3	3	3	3	5	3	3	3	3	3	3	3
2102	4	0	4	3	0	3	4	3	2	3	3	4	5	5	3
2103	4	0	4	3	1	2	4	4	4	4	2	2	4	4	4
2104	3	2	3	4	2	2	2	2	2	2	2	2	4	2	2
2105	5	4	4	4	3	5	2	4	5	3	2	3	5	4	3
2106	3	2	2	3	3	3	2	2	3	3	2	2	3	3	3
2107	4	3	4	5	4	0	3	2	4	4	2	1	2	1	1
2108	4	2	4	4	4	4	4	4	4	4	4	4	4	4	4
2109	5	3	0	0	5	5	5	5	5	0	5	0	5	3	3
2110	2	4	2	2	5	3	3	3	3	2	3	3	1	0	3
2111	3	3	3	3	4	3	3	3	3	3	3	3	3	2	3
2112	5	0	5	3	1	3	0	3	4	3	0	0	4	3	5
2113	4	3	2	4	5	4	4	1	0	1	5	1	4	3	2
2114	4	2	3	2	4	3	3	2	4	2	3	3	4	3	3
2115	4	2	2	2	2	2	3	3	4	3	3	3	4	2	3
2116	4	3	2	2	3	3	2	3	3	2	2	2	4	2	5
2117	3	3	2	3	4	0	5	3	3	3	4	3	4	2	3
2118	5	5	2	2	5	5	3	3	5	3	5	5	5	0	5
2119	4	3	4	4	4	5	4	4	4	4	3	3	4	3	4
2120	4	3	1	1	4	5	3	1	1	0	5	4	0	2	3
2121	4	3	1	3	5	3	3	2	5	2	5	3	5	0	3
2122	3	1	3	5	0	4	0	3	3	3	2	0	3	5	3
2123	4	5	3	3	5	4	2	4	3	2	1	1	3	2	5
2124	4	4	1	2	2	5	5	5	5	5	3	3	5	5	5
2125	4	0	3	3	3	0	4	0	2	3	4	3	4	4	2
2126	4	2	3	2	2	3	0	3	3	0	2	1	3	3	3
2127	4	3	4	4	3	4	4	3	2	0	4	2	4	4	0
2128	2	2	5	5	2	0	3	2	2	2	5	5	2	3	3
2129	4	3	4	4	3	4	4	4	4	3	4	4	2	4	5
2130	1	2	4	3	2	1	3	1	0	1	3	2	1	3	5
2131	5	2	3	3	3	5	2	3	3	3	1	1	5	5	5
2132	4	1	4	4	0	5	3	4	5	3	3	4	5	4	4
2133	4	4	2	2	5	4	5	2	3	2	5	5	3	0	3
2134	4	2	2	2	2	3	3	3	3	2	3	2	4	4	4
2135	3	2	3	4	2	3	2	3	3	3	2	1	1	3	4
2136	4	2	4	4	4	4	2	4	2	4	4	4	2	4	4
2137	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
